amount,hour_of_day,is_weekend,receiver_account_age_days,receiver_report_count,receiver_tx_count_24h,receiver_unique_senders_24h,previous_connections_count,avg_transaction_amount_7d,amount_deviation,velocity_ratio,is_first_interaction,is_fraud
3630.96,0,0,44,0,16,11,3,1851.2,1.9603,0.6471,0,0
2800.04,17,0,136,1,11,0,25,319.38,8.7397,0.0,0,0
45503.53,23,0,797,4,19,8,1,181.02,249.9919,0.4,0,1
1711.85,11,0,187,0,22,12,0,142.27,11.9484,0.5217,1,0
4867.92,10,0,303,1,4,4,20,190.11,25.4718,0.8,0,0
3925.25,8,0,202,1,10,7,0,1116.08,3.5138,0.6364,1,0
2871.78,12,1,263,0,18,8,20,1703.56,1.6848,0.4211,0,0
2407.77,19,0,81,1,14,5,1,1719.97,1.3991,0.3333,0,0
1709.25,9,0,128,0,14,4,0,275.61,6.1793,0.2667,1,0
4538.59,17,0,73,1,12,0,11,356.81,12.6844,0.0,0,0
2719.35,1,1,27,4,29,25,2,620.8,4.3734,0.8333,0,1
730.12,11,1,534,0,27,12,8,1403.65,0.5198,0.4286,0,0
1318.13,7,0,495,0,27,16,2,1062.14,1.2398,0.5714,0,0
20051.09,5,0,740,3,16,6,0,71.01,278.4487,0.3529,1,1
760.75,13,1,218,0,5,7,28,95.71,7.8663,1.1667,0,0
3395.44,9,0,496,0,9,10,0,360.24,9.3994,1.0,1,0
289.71,12,0,303,0,19,6,11,277.27,1.0411,0.3,0,0
504.32,10,0,1027,0,16,9,0,2750.69,0.1833,0.5294,1,0
1150.77,21,1,938,0,6,11,0,2433.72,0.4726,1.5714,1,0
3103.76,11,0,165,0,19,8,8,1252.06,2.4769,0.4,0,0
2586.75,13,0,355,0,7,0,25,1871.2,1.3817,0.0,0,0
69.42,18,0,74,0,5,3,24,725.88,0.0955,0.5,0,0
1648.15,6,0,420,1,12,4,7,630.39,2.6104,0.3077,0,0
2306.79,20,1,601,2,5,5,30,508.28,4.5295,0.8333,0,0
9287.94,10,0,1343,0,26,12,1,12306.24,0.7547,0.4444,0,0
5442.4,17,0,1079,0,11,13,0,9884.67,0.5505,1.0833,1,0
927.53,16,1,395,2,1,3,5,851.97,1.0874,1.5,0,0
1524.2,14,0,583,0,2,2,30,874.94,1.7401,0.6667,0,0
639.62,15,0,281,0,31,14,17,413.26,1.544,0.4375,0,0
2923.36,3,0,86,0,13,5,4,425.41,6.8557,0.3571,0,0
2810.79,16,0,330,0,14,11,19,707.65,3.9664,0.7333,0,0
2607.16,21,0,57,0,9,5,2,576.29,4.5162,0.5,0,0
9383.31,9,1,1415,0,19,21,2,12002.6,0.7817,1.05,0,0
2153.78,23,0,220,2,1,0,24,123.33,17.3231,0.0,0,0
1237.39,16,0,144,1,14,7,6,203.18,6.0603,0.4667,0,1
7662.25,15,0,111,0,14,2,6,57.22,131.6086,0.1333,0,1
2022.5,8,0,225,0,18,9,6,896.7,2.253,0.4737,0,0
2787.6,17,0,31,1,16,6,6,540.85,5.1446,0.3529,0,0
1090.64,11,1,165,0,8,5,10,1662.74,0.6555,0.5556,0,0
12888.15,22,0,1452,0,27,21,0,9109.44,1.4147,0.75,1,0
503.73,14,0,350,3,6,3,6,332.68,1.5096,0.4286,0,1
17083.69,2,0,692,3,16,3,2,436.3,39.0663,0.1765,0,1
14.87,4,0,29,0,8,13,3,23.16,0.6155,1.4444,0,1
4126.54,18,0,66,1,7,10,0,602.0,6.8433,1.25,1,0
649.41,20,0,595,0,36,23,0,1309.28,0.4956,0.6216,1,0
802.81,19,0,465,0,22,6,19,1211.83,0.6619,0.2609,0,0
3781.11,21,0,426,1,9,6,0,1465.24,2.5788,0.6,1,0
1327.12,13,0,57,0,10,7,0,552.56,2.3974,0.6364,1,1
814.29,13,0,3,0,34,26,5,301.39,2.6928,0.7429,0,1
11288.58,9,1,842,0,17,22,2,5105.6,2.2106,1.2222,0,0
2107.92,8,0,12,6,27,9,4,899.39,2.3411,0.3214,0,1
11714.03,15,1,804,0,20,16,0,9204.4,1.2725,0.7619,1,0
694.78,15,0,0,6,32,14,6,116.19,5.9287,0.4242,0,1
1202.71,16,1,163,0,38,18,7,987.32,1.2169,0.4615,0,0
3249.57,17,1,364,0,10,5,0,1572.41,2.0653,0.4545,1,0
141.66,13,0,317,0,22,17,2,994.38,0.1423,0.7391,0,0
1656.39,0,0,28,2,34,19,4,546.83,3.0235,0.5429,0,1
1847.12,17,0,1064,0,4,7,0,3365.94,0.5486,1.4,1,0
8.44,15,0,45,2,16,8,2,35.2,0.2331,0.4706,0,1
1986.89,12,0,499,0,21,12,16,1621.74,1.2244,0.5455,0,0
11248.67,19,0,753,0,35,11,1,9080.98,1.2386,0.3056,0,0
935.26,18,0,448,2,7,4,12,2083.01,0.4488,0.5,0,0
450.32,12,0,0,0,50,24,3,363.27,1.2362,0.4706,0,1
2529.5,22,0,14,5,29,33,4,629.06,4.0147,1.1,0,1
2284.43,6,1,602,1,6,3,22,112.19,20.1823,0.4286,0,0
1342.67,15,0,164,0,17,10,6,1202.99,1.1152,0.5556,0,0
426.96,19,0,594,0,31,14,13,894.14,0.477,0.4375,0,0
292.24,21,0,510,0,25,17,5,558.17,0.5226,0.6538,0,0
3216.18,12,1,1225,0,10,22,1,6596.5,0.4875,2.0,0,0
3097.31,17,1,546,0,23,10,15,1724.87,1.7946,0.4167,0,0
3594.85,21,0,1286,0,38,13,3,4799.0,0.7489,0.3333,0,0
695.32,21,1,549,0,12,12,17,1269.92,0.5471,0.9231,0,0
278.18,6,1,335,2,6,0,19,1607.55,0.1729,0.0,0,0
367.27,10,0,138,2,5,4,6,1833.01,0.2003,0.6667,0,0
3274.94,21,1,603,0,12,3,2,1644.04,1.9908,0.2308,0,0
2357.16,18,0,197,1,8,5,6,1041.94,2.2601,0.5556,0,1
2502.28,16,0,297,1,6,1,17,2031.59,1.2311,0.1429,0,0
1275.02,8,0,385,0,6,3,0,897.7,1.4187,0.4286,1,0
3497.73,8,0,1412,0,21,7,0,3341.44,1.0465,0.3182,1,0
2859.5,13,0,30,0,34,17,5,211.76,13.44,0.4857,0,1
14489.48,7,1,1266,0,24,9,3,3672.61,3.9442,0.36,0,0
1304.65,12,0,210,0,27,9,6,189.1,6.863,0.3214,0,0
683.0,9,1,19,6,14,28,3,548.61,1.2427,1.8667,0,1
107.76,19,0,493,0,24,9,6,1284.5,0.0838,0.36,0,0
6382.97,11,0,229,3,18,11,1,660.71,9.6462,0.5789,0,1
1432.72,12,0,308,3,10,4,0,1003.43,1.4264,0.3636,1,1
850.3,8,0,388,0,23,14,7,985.88,0.8616,0.5833,0,0
5634.43,9,0,682,0,39,14,2,6729.69,0.8371,0.35,0,0
1614.6,7,0,173,2,7,9,1,1089.32,1.4808,1.125,0,1
2022.57,21,0,514,0,10,9,17,1728.82,1.1692,0.8182,0,0
676.06,15,1,416,0,34,18,0,192.34,3.4967,0.5143,1,0
1150.61,11,0,718,0,5,11,0,1409.62,0.8157,1.8333,1,0
9129.81,21,0,209,2,8,5,1,354.31,25.6953,0.5556,0,1
4179.64,20,0,151,2,6,3,15,374.85,11.1205,0.4286,0,0
4427.41,11,1,81,1,15,8,5,770.46,5.739,0.5,0,0
2315.65,14,0,358,0,16,12,19,834.38,2.772,0.7059,0,0
2498.68,16,1,98,1,13,8,6,1017.25,2.4539,0.5714,0,0
2100.35,20,0,293,1,7,4,29,1148.13,1.8278,0.5,0,0
7488.76,11,0,1072,0,16,20,2,12680.42,0.5905,1.1765,0,0
3909.77,18,1,577,2,3,3,19,655.94,5.9515,0.75,0,0
3540.39,21,1,192,1,8,3,18,1737.5,2.0365,0.3333,0,0
15782.78,19,0,703,0,40,12,2,3994.99,3.9497,0.2927,0,0
1291.16,11,1,963,0,9,7,0,3752.46,0.344,0.7,1,0
567.08,14,0,625,1,1,3,12,2058.05,0.2754,1.5,0,0
2272.2,14,0,64,2,4,2,8,815.9,2.7815,0.4,0,0
1311.23,17,0,498,0,23,11,19,772.27,1.6957,0.4583,0,0
1566.92,12,0,109,1,16,10,5,1044.99,1.498,0.5882,0,1
3293.35,1,0,89,2,8,8,5,376.77,8.7179,0.8889,0,1
2390.83,8,0,350,0,6,2,7,1890.3,1.2641,0.2857,0,0
117.56,19,0,188,0,30,23,4,1239.77,0.0947,0.7419,0,0
2425.59,18,0,12,0,19,16,4,470.1,5.1488,0.8,0,1
3473.72,16,0,199,1,7,7,27,391.92,8.8408,0.875,0,0
3231.01,12,1,485,0,12,7,5,1879.39,1.7183,0.5385,0,0
4523.4,12,0,1440,0,38,13,2,10645.66,0.4249,0.3333,0,0
1794.92,22,0,518,0,31,18,14,1245.86,1.4396,0.5625,0,0
4650.1,14,1,1177,0,5,12,0,1347.04,3.4495,2.0,1,0
1800.3,11,1,379,0,17,7,7,2143.41,0.8395,0.3889,0,0
333.8,15,1,63,0,2,6,23,1747.28,0.1909,2.0,0,0
2455.57,15,0,96,1,11,5,0,1822.74,1.3464,0.4167,1,0
1101.61,14,0,98,4,15,9,3,322.91,3.401,0.5625,0,1
5150.29,12,0,873,0,35,12,3,5494.78,0.9371,0.3333,0,0
2875.76,20,0,106,1,8,1,24,159.88,17.8752,0.1111,0,0
5866.61,16,0,362,3,16,8,5,197.24,29.5935,0.4706,0,1
4868.14,3,0,47,2,16,6,5,2060.78,2.3611,0.3529,0,0
2630.01,8,0,25,5,41,31,2,125.84,20.7349,0.7381,0,1
6145.76,12,1,70,3,6,8,2,528.32,11.6107,1.1429,0,1
2874.38,19,1,271,0,5,3,0,3122.09,0.9204,0.5,1,0
3083.62,13,0,604,2,6,2,29,1230.62,2.5037,0.2857,0,0
3247.64,16,0,1158,0,37,22,3,6224.9,0.5216,0.5789,0,0
343.1,10,0,150,0,10,4,25,939.18,0.3649,0.3636,0,0
4678.82,13,0,192,2,14,2,6,417.01,11.1931,0.1333,0,0
1191.44,6,0,73,0,14,4,18,653.11,1.8215,0.2667,0,0
3421.75,11,0,167,2,3,1,16,1377.58,2.4821,0.25,0,0
4292.84,10,1,83,0,13,8,5,618.54,6.9291,0.5714,0,1
224.5,18,0,278,1,14,4,29,509.31,0.4399,0.2667,0,0
813.93,11,0,185,1,6,6,15,78.6,10.2253,0.8571,0,0
3989.1,8,0,473,0,3,0,19,226.94,17.5007,0.0,0,0
6212.71,10,0,170,1,16,5,1,968.79,6.4062,0.2941,0,1
1055.19,15,1,7,3,28,25,3,578.72,1.8202,0.8621,0,1
1701.15,21,0,952,0,5,6,0,1703.37,0.9981,1.0,1,0
15040.21,13,1,1214,0,13,14,1,4101.17,3.6664,1.0,0,0
2588.71,10,0,108,2,11,11,3,1458.11,1.7742,0.9167,0,0
4829.84,11,0,572,0,17,7,0,11275.09,0.4283,0.3889,1,0
2431.8,9,0,234,1,12,0,2,995.28,2.4409,0.0,0,0
1566.03,23,0,41,1,12,3,3,1884.21,0.8307,0.2308,0,0
3713.24,21,0,173,0,9,4,5,227.68,16.2377,0.4,0,1
5745.66,22,0,424,0,21,21,2,10889.68,0.5276,0.9545,0,0
2265.55,11,1,334,0,7,0,13,2058.65,1.1,0.0,0,0
7352.29,11,0,460,0,33,26,1,11426.73,0.6434,0.7647,0,0
2260.95,10,1,762,0,11,2,0,4435.25,0.5097,0.1667,1,0
4497.6,8,0,46,1,9,9,5,1769.98,2.5396,0.9,0,0
3139.77,2,0,37,2,5,3,6,229.98,13.5933,0.5,0,1
4487.31,23,0,82,1,14,6,5,1481.98,3.0259,0.4,0,0
1431.75,2,0,17,6,49,12,5,81.03,17.454,0.24,0,1
2006.31,10,0,42,2,6,2,6,787.95,2.543,0.2857,0,0
14095.78,6,0,665,0,25,20,3,6152.77,2.2906,0.7692,0,0
9662.52,14,0,161,3,5,6,0,713.04,13.5322,1.0,1,1
54.06,22,1,180,0,2,6,23,1053.37,0.0513,2.0,0,0
1563.42,8,1,596,0,32,9,9,678.37,2.3013,0.2727,0,0
5054.78,2,0,146,4,6,10,4,503.33,10.0228,1.4286,0,1
2990.77,23,1,689,0,12,3,25,769.23,3.883,0.2308,0,0
136.64,19,0,53,2,8,3,3,196.31,0.6925,0.3333,0,1
2619.07,9,0,187,2,0,2,7,1264.23,2.07,2.0,0,0
1274.31,9,1,350,0,21,20,7,103.98,12.1386,0.9091,0,0
2365.32,15,1,112,0,12,5,2,902.86,2.6169,0.3846,0,0
3585.05,20,0,975,0,10,2,0,1689.21,2.1211,0.1818,1,0
5298.07,18,1,321,0,16,5,2,260.72,20.2433,0.2941,0,1
741.83,8,1,337,0,39,18,9,760.08,0.9747,0.45,0,0
3718.34,21,1,66,0,13,4,4,913.2,4.0673,0.2857,0,0
2628.42,11,0,403,0,13,18,0,9762.67,0.2692,1.2857,1,0
934.82,17,1,268,3,5,3,6,778.13,1.1998,0.5,0,1
661.0,15,1,199,0,14,3,1,1475.83,0.4476,0.2,0,0
3095.72,21,0,414,0,9,2,0,4155.39,0.7448,0.2,1,0
921.49,13,0,188,2,8,1,5,338.9,2.7111,0.1111,0,1
3306.63,12,0,304,0,8,1,10,819.47,4.0302,0.1111,0,0
974.72,21,1,158,1,9,4,0,551.67,1.7637,0.4,1,0
2717.29,3,1,44,2,17,4,1,1144.5,2.3721,0.2222,0,0
1293.6,18,0,459,0,15,14,20,1223.03,1.0568,0.875,0,0
400.79,18,0,180,2,13,6,4,1107.1,0.3617,0.4286,0,0
940.12,17,0,146,0,0,6,15,851.98,1.1022,6.0,0,0
11014.19,7,1,1040,0,13,6,1,8929.02,1.2334,0.4286,0,0
10647.26,11,1,1407,0,32,13,1,5827.35,1.8268,0.3939,0,0
3593.07,10,0,106,1,9,2,2,287.7,12.4457,0.2,0,0
3429.42,18,0,698,0,14,5,0,3744.18,0.9157,0.3333,1,0
558.22,20,0,359,0,32,22,13,1272.16,0.4385,0.6667,0,0
262.58,19,0,219,2,7,3,28,161.82,1.6127,0.375,0,0
2584.99,16,1,13,2,36,37,1,674.56,3.8264,1.0,0,1
2359.26,8,0,574,0,21,5,15,404.47,5.8186,0.2273,0,0
6627.17,8,0,279,1,20,6,3,563.22,11.7457,0.2857,0,1
11404.02,19,0,569,0,19,18,2,9813.15,1.162,0.9,0,0
1160.29,8,1,409,1,12,0,20,1314.37,0.8821,0.0,0,0
2992.41,20,0,535,1,2,5,8,687.61,4.3456,1.6667,0,0
3113.38,16,0,165,2,9,4,5,1991.74,1.5624,0.4,0,1
298.56,13,1,511,0,40,10,16,849.3,0.3511,0.2439,0,0
2283.17,17,0,556,1,5,2,29,422.16,5.3955,0.3333,0,0
1993.24,15,0,450,1,10,3,19,1691.05,1.178,0.2727,0,0
687.99,11,0,330,1,6,11,2,199.9,3.4245,1.5714,0,1
3359.41,22,1,331,2,6,5,21,1276.26,2.6302,0.7143,0,0
428.25,10,0,134,0,15,7,12,1112.51,0.3846,0.4375,0,0
1787.31,19,0,299,0,22,15,16,1437.86,1.2422,0.6522,0,0
2801.78,5,1,137,0,5,11,6,1526.89,1.8338,1.8333,0,0
7.18,5,0,24,3,10,11,3,20.62,0.3321,1.0,0,1
5181.23,12,0,132,0,1,3,6,742.9,6.965,1.5,0,0
934.07,15,0,333,3,11,5,6,703.87,1.3252,0.4167,0,1
2687.98,13,0,453,2,14,2,29,1101.61,2.4378,0.1333,0,0
630.42,17,0,280,0,28,24,8,404.15,1.556,0.8276,0,0
599.95,15,1,9,4,45,30,2,751.66,0.7971,0.6522,0,1
4967.87,6,0,133,1,5,8,5,1791.63,2.7713,1.3333,0,0
7360.83,18,1,149,4,19,10,2,243.26,30.1352,0.5,0,1
10749.8,23,1,633,0,36,10,1,8047.45,1.3356,0.2703,0,0
4914.46,2,0,115,2,7,2,6,603.58,8.1287,0.25,0,1
6916.02,15,0,1279,0,19,9,2,4462.27,1.5495,0.45,0,0
4719.74,15,0,252,0,11,8,0,4937.46,0.9557,0.6667,1,0
2600.8,21,0,115,0,20,12,8,1514.07,1.7166,0.5714,0,0
8147.22,7,0,1340,0,17,19,3,7594.61,1.0726,1.0556,0,0
8600.69,18,1,399,0,14,17,0,9243.11,0.9304,1.1333,1,0
9018.61,22,1,1064,0,19,4,2,10506.15,0.8583,0.2,0,0
2606.06,10,1,265,2,22,7,2,870.05,2.9919,0.3043,0,1
3214.68,4,0,55,0,10,9,0,1215.56,2.6424,0.8182,1,0
4197.69,19,0,633,2,8,6,3,992.04,4.2271,0.6667,0,0
944.95,4,0,46,1,13,10,2,1239.96,0.7615,0.7143,0,0
277.46,9,0,131,0,38,21,1,502.25,0.5513,0.5385,0,0
4639.51,23,1,578,1,5,0,21,665.89,6.9569,0.0,0,0
3220.1,9,0,290,2,11,4,12,529.94,6.0649,0.3333,0,0
2917.85,16,0,338,0,7,5,0,2724.56,1.0706,0.625,1,0
2437.48,23,0,196,1,5,4,8,1009.98,2.411,0.6667,0,0
1611.84,22,1,393,0,29,10,15,1361.99,1.1826,0.3333,0,0
11546.69,2,1,342,2,14,2,3,659.09,17.4926,0.1333,0,1
335.64,16,0,236,0,19,9,5,1076.88,0.3114,0.45,0,0
2118.47,13,1,586,0,33,26,2,1114.34,1.8994,0.7647,0,0
4809.98,15,1,283,1,11,4,17,2125.33,2.2621,0.3333,0,0
3413.44,10,1,422,2,5,6,18,931.78,3.6594,1.0,0,0
4623.8,4,0,82,1,17,7,1,1522.89,3.0342,0.3889,0,0
10039.42,19,0,845,0,38,7,0,5624.03,1.7848,0.1795,1,0
4929.01,19,0,131,2,18,8,1,388.7,12.6482,0.4211,0,1
3591.93,12,0,503,1,10,3,5,1281.17,2.8014,0.2727,0,0
1785.38,11,0,331,1,9,4,25,955.13,1.8673,0.4,0,0
3401.3,16,1,1219,0,23,16,2,7458.94,0.4559,0.6667,0,0
3960.9,19,0,275,1,5,4,30,460.84,8.5763,0.6667,0,0
3932.64,20,1,215,1,5,8,6,1466.83,2.6792,1.3333,0,0
2707.28,9,1,55,2,8,2,14,165.97,16.2142,0.2222,0,0
2677.37,17,1,554,0,4,3,18,326.46,8.1762,0.6,0,0
3236.55,10,0,526,2,5,2,1,338.32,9.5383,0.3333,0,0
389.83,16,0,270,0,26,15,20,392.62,0.9904,0.5556,0,0
4006.24,22,1,264,0,10,3,15,1322.85,3.0262,0.2727,0,0
336.99,8,0,120,0,13,8,1,354.41,0.9482,0.5714,0,0
4649.25,22,1,566,0,13,0,19,81.57,56.3068,0.0,0,0
1224.23,10,1,566,0,4,8,0,3786.88,0.3232,1.6,1,0
3594.78,15,0,152,2,13,4,3,1159.2,3.0984,0.2857,0,0
948.15,10,1,77,2,5,6,27,1615.04,0.5867,1.0,0,0
3893.34,14,0,632,1,14,1,13,687.74,5.6528,0.0667,0,0
3794.75,13,1,39,0,13,3,1,1720.96,2.2037,0.2143,0,1
2562.81,11,0,324,0,25,8,11,507.46,5.0403,0.3077,0,0
4392.83,8,0,479,0,36,9,3,11029.94,0.3982,0.2432,0,0
4789.91,7,1,427,2,6,0,27,826.13,5.791,0.0,0,0
2250.41,8,1,1197,0,2,9,0,1522.02,1.4776,3.0,1,0
503.27,16,1,134,0,11,4,2,1622.06,0.3101,0.3333,0,1
495.99,17,0,671,0,10,1,9,63.6,7.6779,0.0909,0,0
5992.7,17,0,564,0,12,19,3,10480.62,0.5717,1.4615,0,0
2405.59,23,0,1312,0,34,23,0,6096.52,0.3945,0.6571,1,0
498.66,11,1,1023,0,14,9,0,3525.95,0.1414,0.6,1,0
13485.88,9,1,1119,0,36,26,1,9813.88,1.374,0.7027,0,0
340.27,20,1,68,2,11,5,16,782.51,0.4343,0.4167,0,0
2.21,10,1,53,2,22,16,1,17.03,0.1226,0.6957,0,1
4031.05,11,0,182,2,7,5,6,1585.13,2.5414,0.625,0,1
4257.1,11,0,948,0,15,6,0,7735.9,0.5502,0.375,1,0
1652.84,4,1,30,3,40,12,5,798.14,2.0683,0.2927,0,1
1270.13,19,0,143,1,12,3,14,191.78,6.5885,0.2308,0,0
1840.92,10,0,769,0,8,6,0,214.14,8.5568,0.6667,1,0
1880.79,16,1,553,0,17,14,9,1369.39,1.3724,0.7778,0,0
997.57,19,0,702,2,7,1,6,601.33,1.6562,0.125,0,0
10.15,15,0,36,2,14,3,0,32.07,0.3069,0.2,1,1
4416.19,11,0,253,0,9,3,30,1231.99,3.5817,0.3,0,0
10377.61,23,0,1214,0,23,12,2,8869.13,1.17,0.5,0,0
4065.14,14,0,499,0,3,5,16,482.66,8.405,1.25,0,0
439.43,15,0,315,0,33,21,13,1042.7,0.421,0.6176,0,0
591.09,11,0,289,2,8,1,3,914.71,0.6455,0.1111,0,1
523.09,10,0,366,0,26,10,8,1500.1,0.3485,0.3704,0,0
3140.39,23,0,52,0,3,3,18,2026.55,1.5489,0.75,0,0
10356.51,17,0,457,0,10,12,0,6672.75,1.5518,1.0909,1,0
2814.69,11,0,131,1,11,3,24,1271.87,2.2113,0.25,0,0
4975.99,23,1,699,0,19,14,0,4945.56,1.0059,0.7,1,0
623.69,8,0,566,0,38,17,5,948.61,0.6568,0.4359,0,0
3895.19,10,0,362,2,12,4,25,172.26,22.4818,0.3077,0,0
479.82,14,0,602,0,27,10,2,1016.63,0.4715,0.3571,0,0
1514.35,19,1,502,2,12,1,5,791.18,1.9116,0.0769,0,0
1651.57,16,0,504,0,16,16,17,326.23,5.0471,0.9412,0,0
4399.33,23,0,55,2,11,5,3,1334.12,3.2951,0.4167,0,0
4655.73,21,0,721,0,40,24,2,11462.18,0.4061,0.5854,0,0
2292.3,21,0,136,1,8,4,0,794.94,2.88,0.4444,1,1
3612.26,14,0,83,0,5,7,19,1126.23,3.2045,1.1667,0,0
1313.14,17,0,564,0,22,20,12,302.14,4.3318,0.8696,0,0
2682.78,14,0,129,1,0,1,17,195.75,13.6355,1.0,0,0
4366.17,15,0,1160,0,9,11,0,3150.68,1.3853,1.1,1,0
687.25,22,0,382,0,30,14,20,1438.17,0.4775,0.4516,0,0
329.86,19,0,992,0,10,7,0,3193.16,0.1033,0.6364,1,0
1121.49,16,0,1134,0,12,9,0,241.59,4.623,0.6923,1,0
5024.66,18,0,319,2,7,5,27,2021.64,2.4842,0.625,0,0
470.7,12,0,305,0,7,5,13,1369.06,0.3436,0.625,0,0
9474.44,12,0,526,0,28,16,1,6968.81,1.3594,0.5517,0,0
1670.75,13,0,532,0,13,5,24,1100.93,1.5162,0.3571,0,0
1932.95,10,1,359,0,12,12,10,422.72,4.5619,0.9231,0,0
10307.15,23,0,1461,0,37,13,3,5812.72,1.7729,0.3421,0,0
287.06,19,1,575,2,2,4,25,1706.94,0.1681,1.3333,0,0
1582.94,23,1,656,2,13,4,6,1005.19,1.5732,0.2857,0,0
1194.13,9,1,498,0,33,23,14,1230.33,0.9698,0.6765,0,0
772.32,10,1,272,3,3,5,0,509.22,1.5137,1.25,1,1
4880.5,21,1,278,0,12,4,19,1126.21,4.3297,0.3077,0,0
664.78,6,0,33,1,6,7,6,1462.77,0.4542,1.0,0,0
4680.67,10,1,559,2,5,3,28,637.09,7.3354,0.5,0,0
8691.9,19,0,775,0,38,23,0,7631.75,1.1388,0.5897,1,0
3779.91,22,0,587,0,15,4,0,4591.19,0.8231,0.25,1,0
3896.4,6,0,653,2,8,0,16,1712.86,2.2735,0.0,0,0
3830.16,12,0,225,0,9,5,15,1058.76,3.6142,0.5,0,0
1406.39,12,0,100,0,12,14,18,769.78,1.8246,1.0769,0,0
1440.19,0,0,10,0,46,22,1,439.57,3.2689,0.4681,0,1
3524.78,8,1,176,0,8,0,2,865.54,4.0676,0.0,0,0
10542.53,16,1,1372,0,26,10,2,3975.6,2.6511,0.3704,0,0
3505.91,10,0,99,0,4,6,13,1702.28,2.0583,1.2,0,0
3272.96,16,0,349,1,1,0,30,1063.3,3.0752,0.0,0,0
10666.15,21,0,663,0,29,8,2,5304.19,2.0105,0.2667,0,0
460.06,4,0,93,1,11,8,2,719.65,0.6384,0.6667,0,1
1002.31,9,1,460,0,39,16,13,1400.9,0.715,0.4,0,0
1514.92,8,1,306,0,22,21,4,1183.29,1.2792,0.913,0,0
2057.05,14,1,249,0,11,8,17,416.13,4.9314,0.6667,0,0
720.82,18,0,99,0,29,17,18,1030.78,0.6986,0.5667,0,0
3857.96,5,1,118,1,6,7,5,281.22,13.67,1.0,0,1
15070.63,6,0,1315,0,32,27,1,4639.76,3.2474,0.8182,0,0
689.35,20,0,106,3,2,5,2,915.12,0.7525,1.6667,0,1
543.7,12,0,230,4,5,5,1,91.09,5.904,0.8333,0,1
290.29,22,0,257,0,10,6,11,969.97,0.299,0.5455,0,0
2386.64,19,0,289,0,9,4,19,1174.92,2.0296,0.4,0,0
1417.69,13,0,135,1,14,10,4,1511.36,0.9374,0.6667,0,1
3124.17,14,1,598,0,3,4,25,931.01,3.3521,1.0,0,0
3463.94,11,0,39,1,10,6,7,1907.24,1.8153,0.5455,0,0
1254.75,12,0,199,2,5,7,23,666.52,1.8797,1.1667,0,0
459.33,17,0,328,0,16,5,0,2858.43,0.1606,0.2941,1,0
3990.33,14,0,39,2,7,2,10,1625.9,2.4527,0.25,0,0
4125.52,12,0,441,2,1,5,28,135.43,30.2391,2.5,0,0
6779.25,6,0,827,0,16,11,3,12272.42,0.5524,0.6471,0,0
4206.86,9,1,666,2,8,0,13,1539.69,2.7305,0.0,0,0
2361.39,12,0,288,2,11,2,6,1166.03,2.0234,0.1667,0,0
12828.05,22,0,995,0,33,9,0,3134.66,4.091,0.2647,1,0
3125.77,22,1,74,2,12,2,5,976.89,3.1964,0.1538,0,1
581.26,20,0,418,0,32,19,3,134.08,4.3031,0.5758,0,0
2873.52,22,0,29,2,12,8,6,1812.79,1.5843,0.6154,0,0
4130.28,7,0,335,2,8,6,29,126.68,32.3487,0.6667,0,0
10638.47,22,0,1142,0,33,14,0,3248.51,3.2739,0.4118,1,0
1070.33,14,0,208,3,11,6,6,601.05,1.7778,0.5,0,1
990.6,21,0,231,0,10,8,14,1770.92,0.5591,0.7273,0,0
1505.8,13,0,676,0,5,1,0,949.22,1.5847,0.1667,1,0
1018.89,17,1,179,1,5,6,24,327.72,3.0996,1.0,0,0
3543.58,14,1,465,0,12,7,8,1668.12,2.123,0.5385,0,0
1434.68,12,0,353,1,2,4,13,474.59,3.0166,1.3333,0,0
1238.08,14,1,173,2,9,1,4,767.22,1.6116,0.1,0,1
3854.27,10,0,528,0,8,0,3,1886.66,2.0418,0.0,0,0
4477.12,15,1,704,0,10,4,25,1381.08,3.2394,0.3636,0,0
581.13,18,1,604,2,10,5,0,1252.16,0.4637,0.4545,1,0
4.54,23,0,34,4,13,17,1,42.92,0.1034,1.2143,0,1
1363.9,20,0,550,1,8,3,24,887.9,1.5344,0.3333,0,0
1575.12,18,1,576,0,39,22,18,384.48,4.0861,0.55,0,0
12002.37,17,0,1063,0,24,6,3,5475.44,2.1916,0.24,0,0
1929.79,9,0,367,0,24,14,13,573.19,3.3609,0.56,0,0
5004.24,20,1,363,1,19,9,4,933.06,5.3575,0.45,0,1
449.08,19,1,192,1,16,3,3,1961.54,0.2288,0.1765,0,0
412.36,20,0,474,1,10,7,16,1494.64,0.2757,0.6364,0,0
4260.74,13,0,286,1,3,5,23,855.03,4.9773,1.25,0,0
19973.95,3,0,725,0,12,11,6,774.25,25.7645,0.8462,0,1
5008.79,13,1,719,0,3,0,0,3814.82,1.3126,0.0,1,0
2926.12,19,1,335,1,13,7,10,1436.07,2.0362,0.5,0,0
2.35,15,0,15,0,13,8,3,0.3,1.8077,0.5714,0,1
1673.94,15,1,700,0,2,4,0,983.71,1.6999,1.3333,1,0
3671.52,19,1,783,0,9,7,0,3623.74,1.0129,0.7,1,0
4458.38,17,1,432,1,8,7,30,1196.59,3.7228,0.7778,0,0
9532.65,6,0,1327,0,21,12,1,10489.47,0.9087,0.5455,0,0
